Datetime,CO,NO,O3,H2S,NO2,SO2,NOX,Glob_rad,Net_rad,PM10,Pressure,Rain,Rel_hum,Temp,Wind_dir,Wind_speed
2009-06-19 02:00:00,0.0,0.0,9.0,,1.0,,1.0,0.0,-26.0,16.0,968.0,0.2,97.0,22.2,226.0,0.0
2009-06-19 03:00:00,0.0,,10.0,1.0,,,,0.0,-23.0,12.0,968.0,0.0,97.0,22.0,193.0,0.0
2009-06-19 04:00:00,0.14,0.0,5.0,0.0,1.0,,2.0,0.0,-22.0,6.0,968.0,0.0,98.0,21.9,292.0,0.0
2009-06-19 05:00:00,0.14,1.0,4.0,0.0,1.0,0.0,2.0,0.0,-21.0,11.0,968.0,0.0,99.0,21.5,254.0,0.00999999
2009-06-19 06:00:00,0.14,1.0,3.0,0.0,2.0,0.0,3.0,0.0,-16.0,27.0,968.0,0.0,99.0,21.7,153.0,0.0
2009-06-19 07:00:00,0.14,1.0,5.0,0.0,4.0,0.0,5.0,19.0,-7.0,23.0,969.0,0.0,96.0,22.3,134.0,0.00999999
2009-06-19 08:00:00,0.0999999,0.0,17.0,1.0,2.0,0.0,2.0,122.0,45.0,29.0,969.0,0.2,90.0,23.2,82.0,0.00999999
2009-06-19 09:00:00,0.0899999,0.0,17.0,1.0,1.0,0.0,1.0,226.0,111.0,38.0,970.0,0.0,85.0,24.7,231.0,0.00999999
2009-06-19 10:00:00,0.0999999,2.0,18.0,1.0,2.0,0.0,4.0,479.0,249.0,6.0,970.0,0.0,75.0,27.1,152.0,0.11
2009-06-19 11:00:00,0.0699999,2.0,17.0,2.0,2.0,0.0,4.0,604.0,320.0,16.0,970.0,0.0,70.0,28.3,176.0,0.25
2009-06-19 12:00:00,0.0699999,2.0,19.0,2.0,2.0,2.0,4.0,894.0,526.0,29.0,969.0,0.0,62.0,30.4,195.0,0.16
2009-06-19 13:00:00,0.02,1.0,21.0,2.0,2.0,2.0,4.0,652.0,361.0,94.0,969.0,0.0,62.0,30.2,183.0,0.22
2009-06-19 14:00:00,0.0,1.0,20.0,2.0,3.0,0.0,4.0,546.0,293.0,52.0,968.0,0.0,62.0,29.9,185.0,0.38
2009-06-19 15:00:00,0.0,1.0,21.0,2.0,1.0,0.0,2.0,346.0,201.0,37.0,967.0,0.0,73.0,28.5,277.0,0.0999999
2009-06-19 16:00:00,0.12,1.0,20.0,2.0,2.0,0.0,4.0,214.0,79.0,6.0,967.0,0.0,71.0,28.4,220.0,0.17
2009-06-19 17:00:00,0.15,1.0,23.0,2.0,1.0,2.0,2.0,166.0,80.0,17.0,967.0,0.0,71.0,27.9,241.0,0.05
2009-06-19 18:00:00,0.15,1.0,23.0,2.0,2.0,2.0,3.0,112.0,42.0,19.0,966.0,0.0,69.0,28.2,228.0,0.0999999
2009-06-19 19:00:00,0.15,0.0,24.0,2.0,2.0,2.0,2.0,23.0,-7.0,65.0,967.0,0.0,75.0,27.0,237.0,0.05
2009-06-19 20:00:00,0.05,0.0,23.0,2.0,1.0,0.0,1.0,1.0,-22.0,60.0,967.0,0.0,82.0,25.7,293.0,0.03
2009-06-19 21:00:00,0.02,0.0,22.0,2.0,1.0,0.0,1.0,4.0,-18.0,43.0,968.0,1.0,89.0,24.0,273.0,0.0699999
2009-06-19 22:00:00,0.21,1.0,15.0,2.0,2.0,0.0,3.0,0.0,-25.0,33.0,969.0,0.0,95.0,22.6,168.0,0.04
2009-06-19 23:00:00,0.22,1.0,12.0,2.0,1.0,1.0,2.0,0.0,-24.0,33.0,969.0,0.0,99.0,22.4,198.0,0.0
2009-06-20 00:00:00,,,,,,,,,,,,,,,,
2009-06-20 01:00:00,0.14,0.0,9.0,2.0,1.0,1.0,1.0,0.0,-23.0,6.0,969.0,0.0,99.0,21.8,266.0,0.0
2009-06-20 02:00:00,0.0899999,0.0,7.0,2.0,1.0,,1.0,0.0,-22.0,13.0,968.0,0.0,100.0,21.6,49.0,0.0
2009-06-20 03:00:00,0.12,0.0,6.0,,2.0,2.0,2.0,0.0,-24.0,11.0,968.0,0.2,100.0,21.8,347.0,0.0
2009-06-20 04:00:00,0.22,,3.0,11.0,,0.0,,0.0,-24.0,6.0,968.0,0.0,100.0,22.0,154.0,0.00999999
2009-06-20 05:00:00,0.24,1.0,3.0,9.0,2.0,3.0,2.0,0.0,-25.0,6.0,968.0,0.0,100.0,21.9,251.0,0.0
2009-06-20 06:00:00,0.26,1.0,2.0,7.0,1.0,2.0,2.0,4.0,-22.0,15.0,969.0,0.0,,21.8,238.0,0.00999999
2009-06-20 07:00:00,0.15,1.0,2.0,6.0,2.0,2.0,3.0,52.0,11.0,21.0,969.0,0.0,100.0,22.4,291.0,0.0
2009-06-20 08:00:00,0.19,6.0,2.0,5.0,6.0,0.0,12.0,102.0,35.0,42.0,970.0,0.0,98.0,23.2,281.0,0.0
2009-06-20 09:00:00,0.14,3.0,5.0,5.0,6.0,0.0,10.0,156.0,60.0,43.0,970.0,0.2,92.0,24.3,313.0,0.0
2009-06-20 10:00:00,0.19,3.0,11.0,5.0,3.0,0.0,6.0,259.0,120.0,47.0,970.0,0.0,86.0,25.4,142.0,0.04
2009-06-20 11:00:00,0.14,3.0,12.0,5.0,2.0,0.0,6.0,370.0,182.0,27.0,970.0,0.0,77.0,26.5,145.0,0.27
2009-06-20 12:00:00,0.0899999,2.0,14.0,5.0,1.0,0.0,3.0,560.0,295.0,34.0,970.0,0.0,75.0,28.2,190.0,0.11
2009-06-20 13:00:00,0.0,3.0,14.0,4.0,3.0,0.0,5.0,968.0,499.0,31.0,969.0,0.0,64.0,30.3,168.0,0.16
2009-06-20 14:00:00,0.0,2.0,16.0,4.0,2.0,0.0,4.0,724.0,387.0,18.0,968.0,0.0,62.0,30.9,166.0,0.14
2009-06-20 15:00:00,0.0,2.0,17.0,4.0,1.0,0.0,3.0,337.0,224.0,14.0,967.0,0.0,65.0,30.2,217.0,0.04
2009-06-20 16:00:00,0.0899999,3.0,18.0,4.0,1.0,,4.0,300.0,158.0,6.0,966.0,0.0,64.0,30.0,184.0,0.14
2009-06-20 17:00:00,0.12,3.0,14.0,4.0,4.0,0.0,7.0,160.0,66.0,5.0,966.0,0.0,69.0,28.9,182.0,0.52
2009-06-20 18:00:00,0.21,2.0,16.0,3.0,3.0,0.0,5.0,48.0,-1.0,15.0,966.0,0.0,73.0,28.2,195.0,0.26
2009-06-20 19:00:00,0.14,0.0,13.0,3.0,3.0,0.0,4.0,15.0,-24.0,6.0,966.0,0.0,78.0,27.1,201.0,0.49
2009-06-20 20:00:00,0.0699999,0.0,19.0,3.0,2.0,0.0,2.0,5.0,-26.0,6.0,967.0,0.0,91.0,23.8,193.0,0.25
2009-06-20 21:00:00,0.14,0.0,18.0,3.0,2.0,0.0,2.0,0.0,-29.0,8.0,968.0,0.2,94.0,23.0,198.0,0.00999999
2009-06-20 22:00:00,0.24,1.0,13.0,3.0,1.0,,2.0,0.0,-27.0,6.0,969.0,0.0,95.0,22.8,220.0,0.00999999
2009-06-20 23:00:00,0.21,1.0,13.0,3.0,1.0,0.0,1.0,0.0,-29.0,14.0,970.0,0.0,93.0,23.2,202.0,0.00999999
2009-06-21 00:00:00,,,,,,,,,,,,,,,,
2009-06-21 01:00:00,0.17,0.0,12.0,3.0,1.0,0.0,1.0,0.0,-29.0,23.0,969.0,0.0,94.0,22.9,265.0,0.04
2009-06-21 02:00:00,0.17,0.0,11.0,3.0,1.0,0.0,1.0,1.0,-30.0,14.0,968.0,0.0,94.0,22.8,216.0,0.00999999
2009-06-21 03:00:00,0.15,0.0,13.0,3.0,1.0,,1.0,0.0,-33.0,12.0,968.0,0.0,95.0,21.9,185.0,0.00999999
2009-06-21 04:00:00,0.27,0.0,3.0,,1.0,0.0,1.0,0.0,-29.0,6.0,968.0,0.0,96.0,21.5,198.0,0.0
2009-06-21 05:00:00,0.26,,11.0,15.0,,1.0,,0.0,-28.0,6.0,968.0,0.0,97.0,21.2,205.0,0.0
2009-06-21 06:00:00,0.27,0.0,2.0,13.0,1.0,0.0,1.0,2.0,-24.0,15.0,968.0,0.0,98.0,20.8,177.0,0.00999999
2009-06-21 07:00:00,0.21,0.0,7.0,10.0,1.0,0.0,1.0,55.0,6.0,48.0,968.0,0.0,99.0,21.5,347.0,0.0
2009-06-21 08:00:00,0.19,1.0,13.0,9.0,1.0,0.0,2.0,178.0,67.0,29.0,969.0,0.0,89.0,23.9,181.0,0.03
2009-06-21 09:00:00,0.0899999,1.0,18.0,8.0,2.0,0.0,4.0,275.0,133.0,20.0,969.0,0.0,79.0,25.2,201.0,0.16
2009-06-21 10:00:00,0.15,1.0,20.0,7.0,2.0,0.0,3.0,553.0,284.0,6.0,970.0,0.0,70.0,27.9,196.0,0.03
2009-06-21 11:00:00,0.0899999,2.0,21.0,7.0,3.0,0.0,5.0,668.0,353.0,5.0,969.0,0.0,64.0,28.9,201.0,0.19
2009-06-21 12:00:00,0.03,1.0,22.0,7.0,3.0,0.0,4.0,642.0,368.0,5.0,969.0,0.0,63.0,29.7,216.0,0.16
2009-06-21 13:00:00,0.0,1.0,22.0,5.0,3.0,0.0,4.0,712.0,386.0,5.0,968.0,0.0,62.0,30.0,239.0,0.23
2009-06-21 14:00:00,0.0,1.0,19.0,5.0,4.0,0.0,5.0,420.0,229.0,5.0,968.0,0.0,64.0,29.2,209.0,0.26
2009-06-21 15:00:00,0.0,1.0,21.0,5.0,2.0,0.0,3.0,462.0,256.0,19.0,967.0,0.0,63.0,29.8,227.0,0.16
2009-06-21 16:00:00,0.15,2.0,16.0,5.0,3.0,0.0,5.0,228.0,115.0,6.0,966.0,0.0,68.0,28.6,206.0,0.39
2009-06-21 17:00:00,0.24,1.0,16.0,4.0,3.0,1.0,5.0,116.0,44.0,5.0,966.0,2.2,82.0,25.5,194.0,0.27
2009-06-21 18:00:00,0.27,1.0,17.0,4.0,1.0,0.0,2.0,64.0,14.0,22.0,966.0,1.2,94.0,23.5,184.0,0.03
2009-06-21 19:00:00,0.27,0.0,4.0,3.0,1.0,0.0,1.0,21.0,-18.0,62.0,966.0,0.0,94.0,23.8,138.0,0.00999999
2009-06-21 20:00:00,0.14,0.0,12.0,4.0,2.0,,1.0,0.0,-25.0,57.0,966.0,0.0,97.0,23.0,223.0,0.03
2009-06-21 21:00:00,0.15,0.0,13.0,4.0,1.0,,1.0,0.0,-22.0,41.0,967.0,0.0,97.0,22.9,205.0,0.03
2009-06-21 22:00:00,0.29,0.0,9.0,4.0,1.0,0.0,2.0,0.0,-22.0,29.0,968.0,0.0,98.0,23.2,205.0,0.00999999
2009-06-21 23:00:00,0.27,1.0,9.0,3.0,1.0,0.0,1.0,1.0,-27.0,19.0,969.0,0.0,97.0,22.8,244.0,0.00999999
2009-06-22 00:00:00,,,,,,,,,,,,,,,,
2009-06-22 01:00:00,0.22,0.0,3.0,3.0,1.0,0.0,0.0,1.0,-25.0,6.0,968.0,0.0,99.0,22.1,215.0,0.0
2009-06-22 02:00:00,0.14,0.0,13.0,3.0,0.0,0.0,0.0,1.0,-24.0,5.0,968.0,0.0,97.0,21.5,245.0,0.0
2009-06-22 03:00:00,,0.0,15.0,3.0,1.0,0.0,1.0,0.0,-25.0,6.0,967.0,0.0,96.0,21.2,251.0,0.00999999
2009-06-22 04:00:00,0.27,1.0,12.0,3.0,1.0,,2.0,0.0,-24.0,6.0,967.0,0.0,97.0,21.1,257.0,0.03
2009-06-22 05:00:00,0.27,1.0,10.0,,1.0,0.0,2.0,0.0,-24.0,5.0,967.0,0.0,99.0,20.8,197.0,0.0
2009-06-22 06:00:00,0.27,,9.0,,,0.0,,3.0,-21.0,8.0,967.0,0.0,99.0,20.5,188.0,0.00999999
2009-06-22 07:00:00,0.22,1.0,7.0,,2.0,0.0,3.0,70.0,17.0,5.0,968.0,0.0,98.0,21.4,135.0,0.00999999
2009-06-22 08:00:00,0.19,1.0,12.0,,2.0,0.0,4.0,153.0,58.0,17.0,969.0,0.0,90.0,23.7,95.0,0.00999999
2009-06-22 09:00:00,0.0699999,1.0,18.0,,3.0,0.0,4.0,421.0,229.0,13.0,969.0,0.0,78.0,25.7,171.0,0.23
2009-06-22 10:00:00,0.15,1.0,20.0,,2.0,0.0,3.0,498.0,271.0,5.0,969.0,0.0,70.0,27.6,172.0,0.2
2009-06-22 11:00:00,0.0999999,1.0,21.0,,3.0,0.0,4.0,711.0,382.0,5.0,969.0,0.0,66.0,28.6,160.0,0.41
2009-06-22 12:00:00,0.0699999,1.0,20.0,,4.0,0.0,5.0,524.0,279.0,19.0,969.0,0.0,65.0,28.6,200.0,0.36
2009-06-22 13:00:00,0.02,0.0,17.0,,3.0,0.0,3.0,704.0,377.0,22.0,969.0,0.0,65.0,28.6,189.0,0.799999
2009-06-22 14:00:00,0.0,1.0,19.0,,2.0,0.0,3.0,837.0,471.0,14.0,968.0,0.0,60.0,30.0,173.0,0.759999
2009-06-22 15:00:00,0.05,1.0,19.0,,4.0,1.0,5.0,459.0,286.0,11.0,967.0,0.0,61.0,30.0,145.0,0.879999
2009-06-22 16:00:00,0.05,1.0,16.0,,3.0,0.0,5.0,172.0,76.0,11.0,966.0,0.0,73.0,27.1,174.0,1.52
2009-06-22 17:00:00,0.14,1.0,21.0,,3.0,1.0,4.0,160.0,67.0,6.0,966.0,0.0,71.0,27.3,170.0,0.52
2009-06-22 18:00:00,0.15,1.0,22.0,,3.0,2.0,4.0,71.0,11.0,10.0,965.0,0.0,71.0,27.4,172.0,0.36
2009-06-22 19:00:00,0.0999999,0.0,22.0,,3.0,1.0,4.0,22.0,-20.0,19.0,966.0,0.0,75.0,26.4,167.0,0.22
2009-06-22 20:00:00,0.05,0.0,22.0,,3.0,0.0,3.0,0.0,-25.0,29.0,966.0,0.0,82.0,25.2,178.0,0.35
2009-06-22 21:00:00,0.02,0.0,27.0,,2.0,0.0,2.0,0.0,-20.0,25.0,968.0,0.0,84.0,24.5,189.0,0.03
2009-06-22 22:00:00,0.15,1.0,23.0,,2.0,0.0,3.0,0.0,-22.0,6.0,968.0,0.0,83.0,24.2,179.0,0.35
2009-06-22 23:00:00,0.15,1.0,24.0,,1.0,0.0,2.0,1.0,-24.0,23.0,969.0,0.0,88.0,23.4,167.0,0.11
2009-06-23 00:00:00,,,,,,,,,,,,,,,,
2009-06-23 01:00:00,0.14,0.0,13.0,,2.0,2.0,2.0,0.0,-28.0,31.0,968.0,0.0,95.0,22.3,99.0,0.0
2009-06-23 02:00:00,0.14,0.0,6.0,,1.0,2.0,1.0,0.0,-22.0,18.0,968.0,0.0,98.0,22.2,180.0,0.0
2009-06-23 03:00:00,0.0899999,0.0,5.0,,1.0,1.0,1.0,0.0,-21.0,14.0,968.0,0.0,98.0,22.4,281.0,0.0
2009-06-23 04:00:00,,1.0,2.0,,1.0,2.0,2.0,0.0,-19.0,8.0,968.0,0.0,98.0,22.5,300.0,0.00999999
2009-06-23 05:00:00,0.24,1.0,5.0,,2.0,,3.0,0.0,-22.0,30.0,968.0,0.0,97.0,22.4,15.0,0.00999999
2009-06-23 06:00:00,0.22,0.0,4.0,,3.0,2.0,3.0,2.0,-19.0,35.0,968.0,0.0,100.0,22.2,188.0,0.00999999
2009-06-23 07:00:00,0.15,,6.0,8.0,,0.0,,60.0,8.0,43.0,968.0,0.0,98.0,22.6,275.0,0.0
2009-06-23 08:00:00,0.0999999,4.0,7.0,5.0,8.0,2.0,12.0,180.0,74.0,29.0,969.0,0.0,91.0,24.4,20.0,0.00999999
2009-06-23 09:00:00,0.0,1.0,17.0,8.0,4.0,0.0,5.0,442.0,229.0,22.0,969.0,0.0,79.0,27.0,213.0,0.05
2009-06-23 10:00:00,0.05,0.0,,,2.0,,2.0,468.0,235.0,6.0,970.0,0.0,71.0,27.4,154.0,0.42
2009-06-23 11:00:00,0.0699999,0.0,16.0,1.0,3.0,0.0,3.0,522.0,271.0,15.0,970.0,0.0,70.0,27.6,183.0,0.599999
2009-06-23 12:00:00,0.0699999,0.0,17.0,1.0,3.0,0.0,3.0,681.0,371.0,21.0,969.0,0.0,66.0,28.6,190.0,0.42
2009-06-23 13:00:00,0.0,0.0,18.0,0.0,2.0,0.0,2.0,865.0,470.0,48.0,969.0,0.0,61.0,30.7,202.0,0.19
2009-06-23 14:00:00,0.0,0.0,19.0,1.0,2.0,0.0,2.0,405.0,212.0,28.0,968.0,0.0,66.0,29.6,207.0,0.19
2009-06-23 15:00:00,0.0,11.0,15.0,1.0,8.0,0.0,19.0,336.0,211.0,20.0,967.0,0.0,65.0,29.1,210.0,0.41
2009-06-23 16:00:00,0.05,0.0,19.0,1.0,5.0,0.0,5.0,192.0,90.0,38.0,966.0,0.0,66.0,29.0,181.0,0.509999
2009-06-23 17:00:00,0.17,0.0,19.0,1.0,4.0,1.0,4.0,192.0,92.0,29.0,966.0,0.0,66.0,28.8,194.0,0.39
2009-06-23 18:00:00,0.19,0.0,20.0,0.0,4.0,1.0,4.0,57.0,7.0,34.0,966.0,0.0,71.0,27.6,183.0,0.42
2009-06-23 19:00:00,0.12,0.0,20.0,0.0,3.0,0.0,3.0,16.0,-17.0,68.0,967.0,0.0,77.0,26.5,196.0,0.25
2009-06-23 20:00:00,0.03,0.0,20.0,1.0,3.0,0.0,3.0,0.0,-20.0,38.0,968.0,0.0,80.0,25.9,236.0,0.11
2009-06-23 21:00:00,0.0,0.0,17.0,0.0,2.0,0.0,2.0,4.0,-21.0,42.0,969.0,0.599999,88.0,24.3,220.0,0.26
2009-06-23 22:00:00,0.12,0.0,16.0,0.0,1.0,0.0,1.0,1.0,-22.0,12.0,969.0,0.4,95.0,21.7,191.0,0.11
2009-06-23 23:00:00,0.14,0.0,14.0,0.0,0.0,0.0,0.0,0.0,-20.0,19.0,970.0,0.0,97.0,21.4,185.0,0.00999999
2009-06-24 00:00:00,,,,,,,,,,,,,,,,
2009-06-24 01:00:00,0.0999999,,6.0,0.0,,0.0,,0.0,-18.0,14.0,970.0,0.0,99.0,21.8,317.0,0.0
2009-06-24 02:00:00,0.05,0.0,5.0,0.0,6.0,0.0,6.0,0.0,-20.0,10.0,969.0,0.2,99.0,21.6,315.0,0.00999999
2009-06-24 03:00:00,0.05,0.0,5.0,0.0,3.0,0.0,3.0,0.0,-21.0,8.0,969.0,0.0,100.0,21.6,286.0,0.00999999
2009-06-24 04:00:00,0.19,0.0,3.0,0.0,4.0,0.0,4.0,0.0,-20.0,6.0,969.0,0.0,100.0,21.6,65.0,0.0
2009-06-24 05:00:00,0.21,0.0,3.0,0.0,4.0,1.0,4.0,0.0,-20.0,11.0,969.0,0.2,98.0,21.6,218.0,0.0
2009-06-24 06:00:00,0.17,0.0,3.0,0.0,6.0,0.0,6.0,1.0,-18.0,10.0,970.0,0.0,99.0,21.6,203.0,0.00999999
2009-06-24 07:00:00,0.0699999,0.0,3.0,0.0,4.0,0.0,4.0,43.0,6.0,6.0,970.0,0.0,100.0,22.1,265.0,0.0
2009-06-24 08:00:00,0.0699999,0.0,4.0,0.0,3.0,0.0,3.0,141.0,55.0,6.0,970.0,0.0,96.0,23.2,329.0,0.0
2009-06-24 09:00:00,0.03,0.0,11.0,0.0,3.0,2.0,3.0,435.0,243.0,6.0,971.0,0.0,83.0,25.4,165.0,0.19
2009-06-24 10:00:00,0.05,0.0,16.0,0.0,2.0,0.0,2.0,641.0,357.0,5.0,971.0,0.0,71.0,27.5,150.0,0.35
2009-06-24 11:00:00,0.05,0.0,18.0,1.0,2.0,0.0,2.0,697.0,385.0,5.0,971.0,0.0,66.0,29.0,195.0,0.23
2009-06-24 12:00:00,0.0699999,0.0,18.0,1.0,3.0,1.0,3.0,262.0,132.0,5.0,970.0,0.0,71.0,27.5,176.0,0.32
2009-06-24 13:00:00,0.0,0.0,19.0,0.0,3.0,2.0,3.0,714.0,380.0,15.0,970.0,0.0,66.0,28.9,161.0,0.19
2009-06-24 14:00:00,,0.0,21.0,1.0,2.0,0.0,2.0,693.0,371.0,11.0,969.0,0.0,58.0,30.7,151.0,0.2
2009-06-24 15:00:00,0.0,0.0,19.0,0.0,3.0,,3.0,419.0,272.0,9.0,968.0,0.0,61.0,29.9,162.0,0.32
2009-06-24 16:00:00,0.0699999,0.0,19.0,,3.0,0.0,3.0,240.0,116.0,32.0,968.0,0.0,60.0,30.2,190.0,0.41
2009-06-24 17:00:00,0.0999999,,18.0,2.0,,2.0,,128.0,46.0,19.0,967.0,0.0,62.0,29.4,193.0,0.47
2009-06-24 18:00:00,0.17,0.0,16.0,1.0,3.0,3.0,3.0,86.0,25.0,33.0,967.0,0.0,67.0,28.5,234.0,0.23
2009-06-24 19:00:00,0.0899999,0.0,17.0,0.0,2.0,3.0,2.0,23.0,-17.0,21.0,967.0,0.0,73.0,27.1,243.0,0.22
2009-06-24 20:00:00,0.03,0.0,18.0,0.0,2.0,0.0,2.0,1.0,-30.0,22.0,968.0,0.0,81.0,25.5,230.0,0.05
2009-06-24 21:00:00,0.0899999,0.0,17.0,0.0,1.0,0.0,1.0,0.0,-31.0,25.0,969.0,0.2,87.0,24.4,245.0,0.00999999
2009-06-24 22:00:00,0.22,0.0,14.0,0.0,1.0,0.0,1.0,0.0,-31.0,30.0,970.0,0.0,89.0,23.8,243.0,0.00999999
2009-06-24 23:00:00,0.21,0.0,13.0,0.0,1.0,1.0,1.0,0.0,-30.0,46.0,970.0,0.0,90.0,23.5,261.0,0.0
2009-06-25 00:00:00,,,,,,,,,,,,,,,,
2009-06-25 01:00:00,0.15,0.0,8.0,0.0,1.0,2.0,1.0,0.0,-27.0,6.0,970.0,0.0,95.0,22.7,234.0,0.0
2009-06-25 02:00:00,0.14,0.0,5.0,0.0,1.0,3.0,1.0,0.0,-24.0,8.0,970.0,0.0,97.0,22.4,256.0,0.0
2009-06-25 03:00:00,0.0899999,0.0,6.0,0.0,1.0,3.0,1.0,0.0,-22.0,10.0,969.0,0.0,97.0,22.0,221.0,0.00999999
2009-06-25 04:00:00,0.26,0.0,4.0,0.0,0.0,2.0,0.0,0.0,-22.0,6.0,969.0,0.0,97.0,21.8,251.0,0.0
2009-06-25 05:00:00,0.24,0.0,5.0,0.0,1.0,3.0,1.0,0.0,-20.0,12.0,970.0,0.0,97.0,21.7,216.0,0.00999999
2009-06-25 06:00:00,0.22,0.0,6.0,0.0,1.0,2.0,1.0,1.0,-17.0,17.0,970.0,0.0,97.0,22.1,220.0,0.0
2009-06-25 07:00:00,0.12,0.0,2.0,0.0,1.0,3.0,1.0,45.0,4.0,55.0,970.0,0.0,98.0,22.6,329.0,0.0
2009-06-25 08:00:00,0.0999999,0.0,5.0,0.0,4.0,2.0,4.0,153.0,59.0,43.0,970.0,0.0,93.0,24.4,349.0,0.00999999
2009-06-25 09:00:00,0.0699999,0.0,12.0,0.0,3.0,2.0,3.0,460.0,243.0,42.0,970.0,0.2,82.0,27.6,153.0,0.00999999
2009-06-25 10:00:00,0.12,,17.0,0.0,,0.0,,761.0,390.0,7.0,970.0,0.0,64.0,29.5,173.0,0.27
2009-06-25 11:00:00,0.03,,17.0,1.0,,1.0,,911.0,484.0,5.0,970.0,0.0,60.0,30.6,208.0,0.41
2009-06-25 12:00:00,0.0,,19.0,1.0,,0.0,,862.0,523.0,30.0,970.0,0.0,57.0,31.7,187.0,0.29
2009-06-25 13:00:00,0.0,,20.0,1.0,,1.0,,1032.0,571.0,14.0,969.0,0.0,53.0,32.2,220.0,0.39
2009-06-25 14:00:00,0.0,,21.0,0.0,,0.0,,955.0,531.0,9.0,968.0,0.2,52.0,32.6,200.0,0.35
2009-06-25 15:00:00,,,,1.0,,1.0,,572.0,370.0,8.0,968.0,0.2,54.0,32.5,202.0,0.26
2009-06-25 16:00:00,0.03,,19.0,1.0,,,,203.0,106.0,34.0,967.0,0.0,60.0,31.0,212.0,0.23
2009-06-25 17:00:00,0.0999999,,23.0,,,1.0,,134.0,45.0,31.0,966.0,0.0,64.0,30.2,254.0,0.16
2009-06-25 18:00:00,0.15,,22.0,2.0,,3.0,,96.0,33.0,36.0,966.0,0.0,63.0,30.0,237.0,0.05
2009-06-25 19:00:00,0.0699999,,22.0,0.0,,2.0,,30.0,-7.0,6.0,966.0,0.0,63.0,29.1,209.0,0.11
2009-06-25 20:00:00,0.0,,17.0,0.0,,0.0,,1.0,-25.0,8.0,967.0,0.0,74.0,27.6,204.0,0.16
2009-06-25 21:00:00,0.03,,15.0,1.0,,0.0,,1.0,-25.0,36.0,968.0,0.0,80.0,26.4,217.0,0.0799999
2009-06-25 22:00:00,0.17,,13.0,1.0,,0.0,,0.0,-26.0,43.0,969.0,0.0,85.0,25.3,229.0,0.03
2009-06-25 23:00:00,0.19,,12.0,0.0,,2.0,,0.0,-27.0,43.0,969.0,0.0,87.0,24.8,240.0,0.00999999
2009-06-26 00:00:00,,,,,,,,,,,,,,,,
2009-06-26 01:00:00,0.0899999,,13.0,0.0,,2.0,,0.0,-28.0,6.0,969.0,0.0,86.0,24.3,226.0,0.03
2009-06-26 02:00:00,0.05,,14.0,0.0,,2.0,,0.0,-23.0,22.0,969.0,0.0,86.0,24.4,226.0,0.05
2009-06-26 03:00:00,0.0699999,,13.0,0.0,,2.0,,0.0,-19.0,23.0,968.0,0.0,86.0,24.5,228.0,0.04
2009-06-26 04:00:00,0.19,,11.0,0.0,,1.0,,0.0,-23.0,16.0,968.0,0.0,86.0,24.2,178.0,0.0999999
2009-06-26 05:00:00,0.21,,10.0,0.0,,3.0,,0.0,-20.0,11.0,969.0,0.0,89.0,23.7,190.0,0.00999999
2009-06-26 06:00:00,0.17,,12.0,0.0,,3.0,,2.0,-18.0,29.0,969.0,0.0,87.0,23.8,211.0,0.04
2009-06-26 07:00:00,0.05,,12.0,0.0,,1.0,,47.0,5.0,34.0,969.0,0.0,86.0,24.1,193.0,0.03
2009-06-26 08:00:00,0.03,,11.0,0.0,,2.0,,131.0,55.0,19.0,969.0,0.0,81.0,25.2,196.0,0.13
2009-06-26 09:00:00,0.03,,12.0,0.0,,2.0,,248.0,121.0,17.0,969.0,0.0,76.0,26.7,191.0,0.16
2009-06-26 10:00:00,0.0899999,0.0,13.0,0.0,1.0,,1.0,306.0,153.0,6.0,970.0,0.0,72.0,27.2,189.0,0.19
2009-06-26 11:00:00,,,,,,,,,,,,,,,,
2009-06-26 12:00:00,0.0,0.0,16.0,1.0,1.0,0.0,2.0,604.0,326.0,5.0,969.0,0.0,64.0,30.2,178.0,0.13
2009-06-26 13:00:00,0.0,0.0,15.0,1.0,2.0,3.0,2.0,561.0,300.0,43.0,969.0,0.0,61.0,30.4,176.0,0.23
2009-06-26 14:00:00,0.0,0.0,16.0,1.0,2.0,1.0,2.0,392.0,209.0,23.0,968.0,0.0,63.0,29.9,180.0,0.27
2009-06-26 15:00:00,0.0,0.0,18.0,0.0,1.0,3.0,1.0,289.0,154.0,17.0,968.0,0.0,64.0,29.6,196.0,0.11
2009-06-26 16:00:00,,0.0,,1.0,1.0,2.0,0.0,145.0,65.0,6.0,968.0,0.0,68.0,28.7,208.0,0.04
2009-06-26 17:00:00,0.15,0.0,17.0,0.0,2.0,,2.0,76.0,26.0,29.0,967.0,0.0,73.0,27.8,186.0,0.0699999
2009-06-26 18:00:00,0.22,0.0,11.0,,3.0,5.0,3.0,73.0,23.0,31.0,967.0,0.0,78.0,27.5,170.0,0.33
2009-06-26 19:00:00,0.17,,10.0,1.0,,3.0,,23.0,-11.0,75.0,967.0,0.0,80.0,26.8,142.0,0.0999999
2009-06-26 20:00:00,0.12,0.0,11.0,0.0,4.0,1.0,3.0,2.0,-18.0,46.0,968.0,0.0,83.0,26.2,167.0,0.14
2009-06-26 21:00:00,0.12,0.0,13.0,0.0,2.0,2.0,1.0,2.0,-24.0,54.0,968.0,0.0,88.0,24.7,235.0,0.03
